date,above_5d,above_20d,above_50d,above_200d
2012-03-12,0,58.6,73.2,80.6
2012-03-13,0,78.6,82.4,84.0
2012-03-14,0,71.5,78.2,82.2
2012-03-15,0,77.8,81.2,83.6
2012-03-16,0,79.2,81.4,85.2
2012-03-19,0,79.3,82.4,84.2
2012-03-20,0,71.7,79.0,84.4
2012-03-21,0,69.3,76.3,83.2
2012-03-22,0,58.9,68.5,82.0
2012-03-23,0,62.7,69.3,82.4
2012-03-26,0,77.5,78.8,85.8
2012-03-27,0,77.0,77.2,85.6
2012-03-28,0,64.5,71.9,84.0
2012-03-29,0,61.1,70.3,83.6
2012-03-30,0,67.1,72.5,84.2
2012-04-02,0,74.9,77.8,85.6
2012-04-03,0,65.9,71.9,84.6
2012-04-04,0,45.9,61.9,83.2
2012-04-05,0,40.1,57.9,82.6
2012-04-09,0,18.8,45.7,79.3
2012-04-10,0,7.4,28.2,73.3
2012-04-11,0,13.4,36.7,76.3
2012-04-12,0,30.3,48.1,80.8
2012-04-13,0,20.2,37.3,77.5
2012-04-16,0,23.4,39.1,77.3
2012-04-17,0,48.5,53.9,81.0
2012-04-18,0,41.1,48.5,80.0
2012-04-19,0,36.7,44.7,79.0
2012-04-20,0,43.1,49.3,78.8
2012-04-23,0,30.3,39.5,75.8
2012-04-24,0,36.5,43.3,75.8
2012-04-25,0,54.9,53.7,79.2
2012-04-26,0,65.1,57.9,80.8
2012-04-27,0,68.3,59.1,80.8
2012-04-30,0,65.3,57.9,80.2
2012-05-01,0,72.8,61.2,81.8
2012-05-02,0,66.2,56.8,79.8
2012-05-03,0,57.0,50.2,77.0
2012-05-04,0,38.4,40.4,72.2
2012-05-07,0,38.4,39.8,71.6
2012-05-08,0,31.8,37.4,71.6
2012-05-09,0,27.0,32.8,67.6
2012-05-10,0,30.8,35.4,69.6
2012-05-11,0,29.8,34.2,68.4
2012-05-14,0,22.2,28.6,65.6
2012-05-15,0,16.8,25.8,62.4
2012-05-16,0,15.2,24.6,59.4
2012-05-17,0,8.2,16.0,53.8
2012-05-18,0,6.0,13.4,50.2
2012-05-21,0,9.8,18.4,56.4
2012-05-22,0,11.6,19.2,56.6
2012-05-23,0,13.4,20.2,57.1
2012-05-24,0,20.0,23.8,56.9
2012-05-25,0,23.2,23.2,55.7
2012-05-29,0,39.5,29.5,60.4
2012-05-30,0,21.7,20.3,53.2
2012-05-31,0,22.9,20.7,52.0
2012-06-01,0,8.6,12.8,42.6
2012-06-04,0,11.4,12.6,41.8
2012-06-05,0,16.2,13.2,44.4
2012-06-06,0,44.5,23.4,52.5
2012-06-07,0,43.7,23.0,51.9
2012-06-08,0,46.1,23.2,51.9
2012-06-11,0,38.9,22.6,50.1
2012-06-12,0,60.9,29.2,53.1
2012-06-13,0,47.5,26.6,50.5
2012-06-14,0,61.9,33.1,52.3
2012-06-15,0,74.5,41.1,56.1
2012-06-18,0,74.1,43.9,56.1
2012-06-19,0,88.0,52.1,61.7
2012-06-20,0,83.4,52.3,61.7
2012-06-21,0,52.9,36.7,52.5
2012-06-22,0,62.9,42.3,54.5
2012-06-25,0,42.5,31.1,49.1
2012-06-26,0,46.5,31.7,50.3
2012-06-27,0,58.3,41.7,54.5
2012-06-28,0,58.5,41.1,52.5
2012-06-29,0,85.7,62.0,61.2
2012-07-02,0,81.9,63.0,60.4
2012-07-03,0,87.8,69.7,64.2
2012-07-05,0,86.1,67.2,62.8
2012-07-06,0,71.4,59.0,59.1
2012-07-09,0,63.6,56.1,56.9
2012-07-10,0,49.3,50.5,53.9
2012-07-11,0,50.1,51.9,54.7
2012-07-12,0,42.9,46.7,50.5
2012-07-13,0,57.7,58.5,57.5
2012-07-16,0,54.3,56.7,55.9
2012-07-17,0,62.8,62.4,57.3
2012-07-18,0,73.2,69.0,60.6
2012-07-19,0,77.3,72.8,62.4
2012-07-20,0,61.2,64.4,56.5
2012-07-23,0,43.2,55.7,52.3
2012-07-24,0,29.4,46.9,49.9
2012-07-25,0,32.4,49.3,50.5
2012-07-26,0,53.3,62.0,56.1
2012-07-27,0,71.2,74.6,63.4
2012-07-30,0,70.4,72.6,61.9
2012-07-31,0,65.3,71.6,59.5
2012-08-01,0,60.5,67.5,58.5
2012-08-02,0,48.8,61.3,53.4
2012-08-03,0,69.2,74.2,62.1
2012-08-06,0,71.8,76.0,63.1
2012-08-07,0,75.4,79.4,68.5
2012-08-08,0,76.0,79.0,69.0
2012-08-09,0,74.8,78.4,69.5
2012-08-10,0,75.0,79.4,68.8
2012-08-13,0,73.2,77.8,68.1
2012-08-14,0,73.2,75.4,67.0
2012-08-15,0,75.8,75.4,68.2
2012-08-16,0,81.4,78.6,71.0
2012-08-17,0,82.0,80.2,71.2
2012-08-20,0,79.2,79.0,71.2
2012-08-21,0,74.6,76.0,71.2
2012-08-22,0,70.8,73.4,70.2
2012-08-23,0,55.2,67.6,65.6
2012-08-24,0,64.8,71.2,67.6
2012-08-27,0,60.2,69.6,66.8
2012-08-28,0,55.2,69.6,66.6
2012-08-29,0,57.2,71.6,68.0
2012-08-30,0,39.0,67.0,63.8
2012-08-31,0,49.2,70.6,66.0
2012-09-04,0,49.2,69.4,65.0
2012-09-05,0,44.6,67.6,63.2
2012-09-06,0,77.0,79.4,70.8
2012-09-07,0,80.6,83.2,73.8
2012-09-10,0,74.8,77.8,72.0
2012-09-11,0,74.4,78.8,74.0
2012-09-12,0,75.6,79.0,74.2
2012-09-13,0,85.2,84.2,78.6
2012-09-14,0,84.0,85.0,78.6
2012-09-17,0,81.4,84.4,76.6
2012-09-18,0,80.2,84.2,76.4
2012-09-19,0,80.4,83.8,76.2
2012-09-20,0,76.6,83.2,75.4
2012-09-21,0,74.8,80.6,75.0
2012-09-24,0,70.2,79.4,74.0
2012-09-25,0,49.0,68.8,70.4
2012-09-26,0,40.6,63.6,67.6
2012-09-27,0,52.0,68.8,70.4
2012-09-28,0,43.2,66.6,68.8
2012-10-01,0,45.8,68.0,67.6
2012-10-02,0,44.5,66.1,67.7
2012-10-03,0,48.9,66.7,67.5
2012-10-04,0,61.1,71.5,70.3
2012-10-05,0,60.3,70.7,70.1
2012-10-08,0,54.6,69.2,70.2
2012-10-09,0,40.0,61.8,65.8
2012-10-10,0,31.8,54.6,64.0
2012-10-11,0,37.6,56.2,65.4
2012-10-12,0,31.8,51.2,63.2
2012-10-15,0,44.4,56.2,66.2
2012-10-16,0,64.8,67.0,70.4
2012-10-17,0,69.4,71.2,72.2
2012-10-18,0,69.2,68.6,71.0
2012-10-19,0,49.4,55.6,66.6
2012-10-22,0,47.6,54.2,66.2
2012-10-23,0,30.6,42.2,61.0
2012-10-24,0,27.2,38.6,59.2
2012-10-25,0,34.0,44.2,61.2
2012-10-26,0,34.2,44.6,60.2
2012-10-31,0,39.6,47.4,60.4
2012-11-01,0,52.6,53.6,65.4
2012-11-02,0,42.6,48.4,60.8
2012-11-05,0,45.6,46.2,61.6
2012-11-06,0,56.2,52.6,65.0
2012-11-07,0,33.4,36.8,56.8
2012-11-08,0,21.4,29.2,50.0
2012-11-09,0,23.2,30.4,51.2
2012-11-12,0,24.0,30.2,51.6
2012-11-13,0,22.2,28.8,50.2
2012-11-14,0,13.2,21.2,43.2
2012-11-15,0,15.4,20.0,44.6
2012-11-16,0,21.4,22.2,47.0
2012-11-19,0,41.8,32.8,52.0
2012-11-20,0,43.8,35.8,52.6
2012-11-21,0,49.2,38.0,53.6
2012-11-23,0,68.6,49.0,60.8
2012-11-26,0,64.0,48.2,58.8
2012-11-27,0,56.4,45.4,57.6
2012-11-28,0,68.2,52.0,60.6
2012-11-29,0,75.4,54.2,62.2
2012-11-30,0,80.0,56.0,62.6
2012-12-03,0,72.0,51.4,60.2
2012-12-04,0,72.3,51.9,58.9
2012-12-05,0,78.2,54.9,62.3
2012-12-06,0,80.2,59.3,62.7
2012-12-07,0,82.2,64.1,64.1
2012-12-10,0,82.2,63.3,64.9
2012-12-11,0,85.0,66.1,66.9
2012-12-12,0,85.0,70.3,66.5
2012-12-13,0,75.3,63.3,64.1
2012-12-14,0,64.1,58.3,63.9
2012-12-17,0,78.3,70.9,68.1
2012-12-18,0,86.2,79.2,73.1
2012-12-19,0,79.3,75.8,71.3
2012-12-20,0,83.4,78.5,73.3
2012-12-21,0,72.1,72.5,70.1
2012-12-24,0,66.7,71.5,68.9
2012-12-26,0,55.1,64.7,65.7
2012-12-27,0,51.5,63.3,66.1
2012-12-28,0,30.5,52.5,61.1
2012-12-31,0,61.5,69.5,69.1
2013-01-02,0,89.2,86.4,77.0
2013-01-03,0,88.0,87.0,77.2
2013-01-04,0,91.0,88.8,79.2
2013-01-07,0,83.6,86.8,77.0
2013-01-08,0,77.4,83.6,76.2
2013-01-09,0,80.0,83.4,76.4
2013-01-10,0,85.2,87.0,78.8
2013-01-11,0,81.6,86.8,78.2
2013-01-14,0,81.4,87.4,80.4
2013-01-15,0,86.2,89.0,80.4
2013-01-16,0,80.2,86.8,79.8
2013-01-17,0,87.0,89.2,81.6
2013-01-18,0,86.2,90.2,83.0
2013-01-22,0,90.0,92.0,84.0
2013-01-23,0,88.6,89.8,83.8
2013-01-24,0,87.8,91.2,85.4
2013-01-25,0,88.0,92.8,85.6
2013-01-28,0,84.2,90.4,84.4
2013-01-29,0,84.4,91.4,86.2
2013-01-30,0,79.4,89.2,85.2
2013-01-31,0,74.0,87.0,85.4
2013-02-01,0,81.4,90.4,86.2
2013-02-04,0,70.2,85.4,83.8
2013-02-05,0,79.4,89.2,86.0
2013-02-06,0,79.0,88.6,86.6
2013-02-07,0,70.6,87.0,86.2
2013-02-08,0,76.8,88.8,87.6
2013-02-11,0,75.8,87.6,87.0
2013-02-12,0,75.0,87.2,87.2
2013-02-13,0,73.4,86.2,86.6
2013-02-14,0,70.8,85.0,85.2
2013-02-15,0,69.0,84.6,85.4
2013-02-19,0,74.0,85.6,86.2
2013-02-20,0,55.6,79.4,84.2
2013-02-21,0,40.2,71.8,81.8
2013-02-22,0,54.6,76.4,83.2
2013-02-25,0,26.8,59.0,79.4
2013-02-26,0,33.8,63.0,79.6
2013-02-27,0,54.4,73.4,81.8
2013-02-28,0,55.6,73.0,81.6
2013-03-01,0,56.6,72.2,81.6
2013-03-04,0,63.6,73.2,82.8
2013-03-05,0,73.8,78.6,84.4
2013-03-06,0,74.4,79.2,84.0
2013-03-07,0,76.0,79.6,84.0
2013-03-08,0,82.8,82.6,85.0
2013-03-11,0,83.8,83.6,85.2
2013-03-12,0,82.6,83.2,85.0
2013-03-13,0,82.6,83.4,85.2
2013-03-14,0,87.4,84.8,86.0
2013-03-15,0,82.6,82.0,86.0
2013-03-18,0,75.0,78.6,85.6
2013-03-19,0,70.0,74.6,85.2
2013-03-20,0,77.4,79.6,85.8
2013-03-21,0,63.0,70.4,85.2
2013-03-22,0,70.0,74.4,85.4
2013-03-25,0,60.8,70.4,85.4
2013-03-26,0,71.0,75.8,86.6
2013-03-27,0,68.8,75.8,86.6
2013-03-28,0,72.8,78.6,87.4
2013-04-01,0,57.2,73.0,86.4
2013-04-02,0,58.6,72.0,86.4
2013-04-03,0,44.8,62.6,83.8
2013-04-04,0,50.4,65.6,84.2
2013-04-05,0,43.4,61.8,84.4
2013-04-08,0,52.2,67.8,85.2
2013-04-09,0,58.0,69.4,87.0
2013-04-10,0,76.4,79.2,88.4
2013-04-11,0,78.8,81.0,89.0
2013-04-12,0,71.2,76.6,88.8
2013-04-15,0,38.2,55.2,82.6
2013-04-16,0,55.8,62.6,85.2
2013-04-17,0,37.6,53.6,81.4
2013-04-18,0,30.2,46.4,81.0
2013-04-19,0,41.6,51.0,81.8
2013-04-22,0,43.0,53.8,81.8
2013-04-23,0,57.6,62.6,83.6
2013-04-24,0,65.0,67.0,86.0
2013-04-25,0,72.4,71.4,86.6
2013-04-26,0,65.4,66.2,85.2
2013-04-29,0,74.6,70.8,85.8
2013-04-30,0,76.6,72.4,87.0
2013-05-01,0,63.3,65.9,85.4
2013-05-02,0,72.1,71.5,87.0
2013-05-03,0,81.4,80.2,89.4
2013-05-06,0,81.4,84.0,89.6
2013-05-07,0,85.8,86.2,91.0
2013-05-08,0,86.2,87.8,92.0
2013-05-09,0,81.0,86.2,91.6
2013-05-10,0,85.2,88.4,92.6
2013-05-13,0,83.0,85.0,92.0
2013-05-14,0,90.0,89.8,93.0
2013-05-15,0,92.4,90.6,93.4
2013-05-16,0,86.4,89.0,93.0
2013-05-17,0,90.4,91.6,93.4
2013-05-20,0,85.8,90.8,93.2
2013-05-21,0,85.6,91.2,93.4
2013-05-22,0,73.1,84.8,92.8
2013-05-23,0,67.5,82.0,92.6
2013-05-24,0,62.9,78.8,91.6
2013-05-28,0,67.7,80.4,92.0
2013-05-29,0,53.5,73.9,90.4
2013-05-30,0,56.1,74.9,90.2
2013-05-31,0,36.5,66.1,88.0
2013-06-03,0,38.5,67.3,88.4
2013-06-04,0,29.2,64.3,86.8
2013-06-05,0,14.4,51.1,84.8
2013-06-06,0,22.0,56.3,87.6
2013-06-07,0,42.3,65.9,89.4
2013-06-10,0,40.3,64.3,88.6
2013-06-11,0,24.7,56.4,84.5
2013-06-12,0,16.5,48.2,81.3
2013-06-13,0,40.8,62.0,87.1
2013-06-14,0,32.1,57.2,86.9
2013-06-17,0,51.0,64.2,88.0
2013-06-18,0,67.3,70.3,89.3
2013-06-19,0,38.8,55.2,83.9
2013-06-20,0,13.7,34.7,75.1
2013-06-21,0,15.3,35.1,76.1
2013-06-24,0,8.0,26.1,71.9
2013-06-25,0,18.7,34.3,76.1
2013-06-26,0,34.7,41.8,79.1
2013-06-27,0,50.0,46.6,82.3
2013-06-28,0,46.6,45.0,81.5
2013-07-01,0,57.0,48.8,82.0
2013-07-02,0,54.0,48.0,82.2
2013-07-03,0,53.2,46.6,80.6
2013-07-05,0,67.0,57.6,82.8
2013-07-08,0,77.0,61.0,83.4
2013-07-09,0,84.6,66.0,85.2
2013-07-10,0,84.6,67.6,85.2
2013-07-11,0,94.0,79.0,90.0
2013-07-12,0,94.0,79.6,90.4
2013-07-15,0,94.2,81.0,90.2
2013-07-16,0,90.8,77.0,90.2
2013-07-17,0,92.4,79.6,89.6
2013-07-18,0,93.2,82.8,89.4
2013-07-19,0,92.6,83.0,89.6
2013-07-22,0,91.8,83.2,89.2
2013-07-23,0,90.0,81.8,89.6
2013-07-24,0,79.0,77.2,87.8
2013-07-25,0,80.6,79.4,89.0
2013-07-26,0,77.0,78.4,88.2
2013-07-29,0,67.0,76.8,87.6
2013-07-30,0,66.8,76.6,87.4
2013-07-31,0,66.2,77.6,86.2
2013-08-01,0,79.0,83.0,88.6
2013-08-02,0,77.4,81.6,88.2
2013-08-05,0,72.2,82.0,87.4
2013-08-06,0,61.6,78.0,86.6
2013-08-07,0,51.2,74.4,86.6
2013-08-08,0,59.4,77.2,86.2
2013-08-09,0,53.6,76.6,87.2
2013-08-12,0,50.2,74.6,86.0
2013-08-13,0,53.8,74.6,85.8
2013-08-14,0,42.8,70.6,85.2
2013-08-15,0,23.6,58.4,81.0
2013-08-16,0,22.4,51.8,79.2
2013-08-19,0,14.4,46.2,76.4
2013-08-20,0,19.8,52.6,78.8
2013-08-21,0,13.2,44.2,76.0
2013-08-22,0,31.4,53.8,79.0
2013-08-23,0,34.2,56.2,79.0
2013-08-26,0,27.6,51.8,78.2
2013-08-27,0,10.2,32.8,74.0
2013-08-28,0,13.6,33.6,73.8
2013-08-29,0,13.8,36.4,74.2
2013-08-30,0,9.8,29.6,73.4
2013-09-03,0,20.6,36.6,73.0
2013-09-04,0,38.8,46.2,74.2
2013-09-05,0,45.4,46.8,75.4
2013-09-06,0,47.8,46.0,73.8
2013-09-09,0,67.6,56.8,77.6
2013-09-10,0,79.4,61.6,79.2
2013-09-11,0,80.4,65.4,80.6
2013-09-12,0,77.0,61.3,78.5
2013-09-13,0,82.2,62.1,79.5
2013-09-16,0,86.0,68.3,81.0
2013-09-17,0,89.6,70.9,81.8
2013-09-18,0,92.4,80.2,86.4
2013-09-19,0,90.8,77.8,85.2
2013-09-20,0,83.4,69.5,82.4
2013-09-23,0,80.2,65.7,81.4
2013-09-24,0,77.3,64.1,80.6
2013-09-25,0,70.5,62.5,79.3
2013-09-26,0,70.3,65.7,80.0
2013-09-27,0,58.3,58.7,77.2
2013-09-30,0,48.2,54.0,75.7
2013-10-01,0,58.4,61.8,77.7
2013-10-02,0,53.9,61.5,77.5
2013-10-03,0,34.5,52.1,74.9
2013-10-04,0,45.3,58.7,77.0
2013-10-07,0,27.2,49.3,75.5
2013-10-08,0,13.6,34.9,70.9
2013-10-09,0,14.0,36.4,71.4
2013-10-10,0,54.4,63.6,76.2
2013-10-11,0,66.8,73.6,78.8
2013-10-14,0,72.4,74.8,78.4
2013-10-15,0,51.6,65.0,76.4
2013-10-16,0,76.8,77.4,79.6
2013-10-17,0,82.8,82.0,81.6
2013-10-18,0,85.4,83.4,83.4
2013-10-21,0,86.2,82.6,83.0
2013-10-22,0,87.4,86.8,84.6
2013-10-23,0,81.0,82.0,83.6
2013-10-24,0,81.0,82.8,83.2
2013-10-25,0,83.6,84.0,84.0
2013-10-28,0,82.8,84.6,84.0
2013-10-29,0,83.6,85.0,84.8
2013-10-30,0,77.8,82.2,83.2
2013-10-31,0,73.1,79.0,82.4
2013-11-01,0,71.9,79.3,82.4
2013-11-04,0,74.1,80.6,84.0
2013-11-05,0,66.9,77.3,82.2
2013-11-06,0,68.5,79.2,84.0
2013-11-07,0,46.5,67.9,80.4
2013-11-08,0,63.9,76.2,80.4
2013-11-11,0,62.3,75.5,81.2
2013-11-12,0,55.7,72.9,80.6
2013-11-13,0,66.5,76.2,81.6
2013-11-14,0,72.3,80.0,82.4
2013-11-15,0,77.3,81.2,82.8
2013-11-18,0,70.7,79.8,82.4
2013-11-19,0,64.1,76.5,81.8
2013-11-20,0,54.5,73.1,80.0
2013-11-21,0,67.1,76.5,81.0
2013-11-22,0,70.1,77.3,82.6
2013-11-25,0,64.1,76.2,81.8
2013-11-26,0,64.3,75.5,81.2
2013-11-27,0,65.9,73.9,80.6
2013-11-29,0,64.7,73.9,80.2
2013-12-02,0,57.9,70.6,79.1
