Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,"Earnings per share diluted growth %, TTM YoY",Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week
HHDS,HIGHLANDS REIT INC,0.04,USD,94.45794846864365,10000,0.8913609298677221,28754804,USD,-180.43478260869566,Finance,No rating,0.051613265754618505,0.056083151093476745,0.06074746696362771,0
ACCS,ACCESS Newswire Inc.,7.4,USD,2.3513139695712297,33446,1.3339874442598645,28629311.39695712,USD,-283.4102712060011,Technology services,Strong buy,7.776498709087681,8.166131838270534,8.614830317438397,3.3519553072625725
BZRD,Blubuzzard Inc.,0.0392,USD,-0.25445292620865867,3155,0.10118341297585068,28595742,USD,,Finance,No rating,0.043801469791669434,0.04628807059574263,0.04560745671725129,26.4516129032258
NCI,Neo-Concept International Group Holdings Limited,7.03,USD,40.03984063745021,1852040,0.5693731803970155,28569920,USD,,Retail trade,No rating,3.999644673541553,3.203330734350911,2.652409725425644,48.00000000000001
DYAI,"Dyadic International, Inc.",0.7892,USD,3.042172607389997,12849,0.2621790097636124,28559410.708969835,USD,-8.428767750801649,Health services,Strong buy,0.833909887751699,0.8651417615930906,0.9026854180097812,-0.10126582278481301
COHN,Cohen & Company Inc.,14.01,USD,-3.245856353591164,3165,0.2592222513432053,28522438.46270718,USD,-41.79499106421524,Finance,No rating,16.297889964279413,16.454930987571593,15.84907073513979,-1.338028169014081
OMH,Ohmyhome Limited,1.23,USD,-2.3809523809523827,7929,0.44752868665090056,28414391.07142857,USD,,Finance,No rating,1.2706741954244931,1.2361466434723185,1.2386902067139753,2.500000000000002
HOWL,"Werewolf Therapeutics, Inc.",0.5851,USD,0.36020583190394356,228663,0.39793492824265464,28400870.417838763,USD,-8.299892990904219,Health technology,Buy,0.647783906938352,0.7187465954004869,0.8315087662976427,0.8793103448275851
AYTU,"Aytu BioPharma, Inc.",2.64,USD,0,47782,1.0232699580686748,28335669.000000004,USD,-165.45190512412694,Health technology,Strong buy,2.486071778513993,2.456773598571915,2.399503134113199,3.5294117647058942
KEGX,KEY ENERGY SERVICES INC,2.05,USD,1.4851485148514756,302,0.28966046422406694,28251759.381188113,USD,,Industrial services,No rating,1.6325158426297794,1.4751300890587644,1.282610104727629,36.66666666666665
LASE,Laser Photonics Corporation,0.9443,USD,-0.5476566614007354,927783,0.6374120021424251,28251627.071406003,USD,-30.973093263200475,Electronic technology,No rating,1.2952138152990311,1.6605719682913203,2.0685098875630548,-1.63541666666666
QCLS,"Q/C Technologies, Inc.",3.59,USD,-4.266666666666671,408809,1.4968531259851718,28193811.30666667,USD,89.10103872264796,Health technology,No rating,3.9605422280915006,4.216723153956011,5.476799486232587,-1.1019283746556485
WVFC,WVS Financial Corp.,14.99,USD,0.6715916722632614,248,0.45504587155963305,28152059.729561925,USD,29.49435344389052,Finance,No rating,14.063934716161752,13.682884303776344,13.323844835809755,4.3203518637084946
WAVE,Eco Wave Power Global AB (publ),5.19,USD,7.900207900207917,16739,1.801985100977479,28098723,USD,-46.518036072144284,Utilities,Strong buy,5.241183003719306,5.54789757134748,5.964220703235576,9.493670886075952
LSF,"Laird Superfood, Inc.",2.62,USD,-3.676470588235297,26447,0.6778136300844992,28044424.13235294,USD,-34.70764617691155,Consumer non-durables,Strong buy,2.805199073740379,2.9438679482783177,3.3068065265793063,-5.996895744816722
GIFT,"Giftify, Inc.",0.8973,USD,-0.30000000000000393,5472,0.3484817607499491,27783918.437,USD,38.75323182993393,Technology services,Strong buy,0.9808938490681712,1.009180918398404,1.0490871032375313,-7.025178737954614
KPLT,"Katapult Holdings, Inc.",5.88,USD,-0.5076142131979737,26839,1.2810183616291142,27756337.035532992,USD,28.24929343409226,Commercial services,Neutral,6.4398685026896185,6.92162726879474,7.745354752922146,-2.6490066225165587
IGC,"IGC Pharma, Inc.",0.289,USD,5.822043207616247,152164,0.4720333194150862,27691407.502746243,USD,58.30653804930333,Health technology,Strong buy,0.2791806636728974,0.2893527574663328,0.3039936685364783,0
KYNB,"Kyntra Bio, Inc.",6.84,USD,-2.9787234042553186,46919,0.9724286155446814,27670844.527659573,USD,,Health technology,Buy,7.792837204003453,8.722530561715981,14.314478946708695,-0.1459854014598509
EHSI,"Elite Health Systems, Inc.",1.26,USD,-2.4994196394026154,600,0.3273858241938124,27644304.000000004,USD,-60.41666666666667,Commercial services,No rating,1.335341875113685,1.3406933168417372,1.3176094052418381,0
REOP,"Reo Plastics, Inc.",62,USD,-0.4775472531000432,200,0.29416090601559053,27621558.626262628,USD,,Producer manufacturing,No rating,59.868424440337726,58.339818153268254,55.68109337223199,0
AEON,"AEON Biopharma, Inc.",1.09,USD,2.8301886792452855,88582,0.8922279813621864,27580332.726415098,USD,,Health technology,Strong buy,1.09477044661141,1.070000707888237,1.265111979771773,-1.8018018018018032
DXLG,"Destination XL Group, Inc.",0.5005,USD,-0.25906735751296905,78815,0.561853821767977,27355535.660621755,USD,-192.17731421121252,Retail trade,Buy,0.6383539080052935,0.7244102000566602,0.8333290370792704,6.4893617021276535
CRNG,CORENERGY INFRASTRUCTURE TR INC,1.55,USD,-3.1250000000000027,1356,0.8007085916740478,27319208.283384997,USD,,Finance,No rating,1.958671254305886,2.5757306845610843,3.400572513951747,0.6493506493506499
PETV,PetVivo Holdings Inc.,0.78,USD,0,3305,0.24332243719998822,27313585.430463575,USD,17.368535893519528,Health technology,No rating,0.8464468698462908,0.9096612275877283,0.9540889989048753,5.050505050505047
YQ,17 Education & Technology Group Inc.,3.11,USD,1.6339869281045694,1953,0.46133131761704543,27191927,USD,35.61280939147599,Technology services,No rating,3.3899379065164883,3.536971170108793,3.599419462963504,-2.8125000000000093
VNRX,VolitionRX Limited,0.2001,USD,-1.2826837691169173,772706,0.35941793259684623,27126621.159842134,USD,36.833333333333336,Health technology,Strong buy,0.2363831702571342,0.266303103640336,0.31615094992190923,-6.800186306474151
ASPC,A SPAC III Acquisition Corp.,11.6,USD,-2.561948761024777,7273,0.6318194454096879,27115938.815623686,USD,,Finance,No rating,12.989285061172776,13.271146190163709,13.07009913518578,0.25929127052722006
NHTC,Natural Health Trends Corp. - Commn Stock,3.16,USD,3.947368421052635,22222,0.7223988505074541,27105997.684210524,USD,-254.01606425702812,Consumer non-durables,No rating,3.410145615331065,3.4729690395006423,3.6017236199083,-0.6289308176100634
NRDE,NU RIDE INC,1.68,USD,3.06748466257669,1041,0.1567086663957007,27041777.815950923,USD,71.25134200167005,Consumer durables,No rating,1.5927750023645262,1.5638120596454022,1.5624739250777928,1.81818181818182
CUE,"Cue Biopharma, Inc.",0.2962,USD,4.923839886645421,350804,1.1867599960892847,27024615.43818633,USD,49.71863621317444,Health technology,Strong buy,0.32034979403993064,0.3643326713764256,0.43576460958087604,9.298892988929888
RAFX,Rafex Gold Corp.,0.99,USD,241.3793103448276,200,0.13914011409489355,27013109.000000004,USD,,Finance,No rating,0.718771322340827,0.6866117315070696,0.8027398100886748,241.14403859407304
HRGG,Heritage Nola Bancorp Inc,17.626,USD,0.5476326297775247,100,0.11410314924691922,26883332.05204168,USD,,Finance,No rating,17.56516835692451,17.479479730800612,17.290316226477525,0
MI,NFT Limited,5.3,USD,-1.669758812615953,1498,0.10574764573832753,26845293.525046382,USD,-103.21138211382114,Technology services,No rating,4.835173405287148,4.5744628171645765,4.284824313764185,5.577689243027894
